Pos,ID,Name,BV,SV,Team,4_xMins,5_xMins,6_xMins,7_xMins,8_xMins,9_xMins,10_xMins,11_xMins,12_xMins,13_xMins,14_xMins,15_xMins,4_Pts,5_Pts,6_Pts,7_Pts,8_Pts,9_Pts,10_Pts,11_Pts,12_Pts,13_Pts,14_Pts,15_Pts,4_goals,5_goals,6_goals,7_goals,8_goals,9_goals,10_goals,11_goals,12_goals,13_goals,14_goals,15_goals,4_assists,5_assists,6_assists,7_assists,8_assists,9_assists,10_assists,11_assists,12_assists,13_assists,14_assists,15_assists,4_CS,5_CS,6_CS,7_CS,8_CS,9_CS,10_CS,11_CS,12_CS,13_CS,14_CS,15_CS,4_bonus,5_bonus,6_bonus,7_bonus,8_bonus,9_bonus,10_bonus,11_bonus,12_bonus,13_bonus,14_bonus,15_bonus,4_cbit,5_cbit,6_cbit,7_cbit,8_cbit,9_cbit,10_cbit,11_cbit,12_cbit,13_cbit,14_cbit,15_cbit,4_eo,5_eo,6_eo,7_eo,8_eo,9_eo,10_eo,11_eo,12_eo,13_eo,14_eo,15_eo
D,638,Hoever,4.0,4.0,Wolves,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,0.84,1.22,0.93,1.08,1.25,1.44,1.02,0.82,1.18,0.95,1.19,1.09,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.05,0.04,0.05,0.05,0.06,0.04,0.03,0.05,0.04,0.05,0.05,0.04,0.08,0.04,0.06,0.09,0.11,0.06,0.03,0.08,0.05,0.08,0.06,0.01,0.05,0.01,0.03,0.05,0.08,0.02,0.01,0.05,0.02,0.05,0.04,1,1,1,1,1,1,1,1,0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,639,Meupiyou,4.0,4.0,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,640,Pedro Lima,4.0,4.0,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,641,Pond,4.0,4.0,Wolves,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.07,0.09,0.08,0.09,0.09,0.09,0.08,0.07,0.09,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,642,Hee Chan,5.9,5.9,Wolves,60.00,54.30,42.90,34.20,22.80,22.80,22.80,22.80,22.80,22.80,22.80,22.80,2.73,3.35,2.18,1.98,1.43,1.56,1.25,1.15,1.37,1.21,1.38,1.36,0.16,0.23,0.14,0.13,0.10,0.11,0.07,0.06,0.09,0.07,0.09,0.09,0.07,0.10,0.06,0.06,0.04,0.05,0.03,0.03,0.04,0.03,0.04,0.04,0.12,0.21,0.08,0.07,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.13,0.29,0.11,0.15,0.12,0.12,0.09,0.06,0.11,0.07,0.09,0.11,1,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,643,André,5.5,5.5,Wolves,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,2.58,2.69,2.72,2.60,2.82,2.67,2.55,2.40,2.80,2.49,2.43,2.45,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.03,0.05,0.03,0.04,0.05,0.06,0.03,0.03,0.04,0.03,0.04,0.04,0.12,0.26,0.14,0.20,0.27,0.35,0.19,0.11,0.25,0.16,0.25,0.21,0.06,0.06,0.05,0.06,0.10,0.10,0.06,0.05,0.10,0.04,0.10,0.12,36,29,41,29,33,21,29,28,35,29,16,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,644,Bellegarde,5.4,5.4,Wolves,42.15,42.15,42.15,42.15,42.15,42.15,42.15,42.15,42.15,42.15,42.15,42.15,1.66,2.05,1.79,1.93,2.03,2.20,1.80,1.66,1.95,1.74,1.97,1.91,0.05,0.07,0.05,0.06,0.07,0.08,0.05,0.04,0.06,0.05,0.06,0.06,0.07,0.12,0.09,0.11,0.12,0.14,0.09,0.08,0.11,0.08,0.11,0.11,0.06,0.12,0.07,0.10,0.13,0.16,0.09,0.05,0.12,0.08,0.12,0.10,0.03,0.10,0.06,0.11,0.09,0.10,0.06,0.04,0.09,0.06,0.08,0.08,1,0,1,0,0,0,1,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,645,Fer López,5.4,5.4,Wolves,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,1.06,1.29,1.14,1.21,1.28,1.37,1.15,1.07,1.24,1.12,1.22,1.17,0.03,0.05,0.04,0.05,0.05,0.06,0.04,0.03,0.05,0.04,0.05,0.05,0.03,0.05,0.04,0.05,0.05,0.06,0.04,0.03,0.05,0.04,0.05,0.05,0.02,0.03,0.02,0.03,0.04,0.05,0.03,0.01,0.03,0.02,0.03,0.03,0.04,0.09,0.05,0.08,0.10,0.11,0.07,0.06,0.09,0.07,0.08,0.07,4,4,5,4,4,3,4,4,4,4,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,646,Gomes,5.4,5.4,Wolves,79.35,79.35,79.35,79.35,79.35,79.35,79.35,79.35,79.35,79.35,79.35,79.35,2.94,3.32,3.21,3.18,3.39,3.33,3.00,2.81,3.36,2.93,2.94,2.91,0.04,0.07,0.06,0.06,0.07,0.08,0.05,0.05,0.06,0.05,0.06,0.06,0.06,0.10,0.08,0.10,0.10,0.12,0.08,0.06,0.10,0.07,0.10,0.10,0.14,0.31,0.16,0.23,0.32,0.42,0.23,0.13,0.30,0.18,0.29,0.25,0.06,0.14,0.06,0.13,0.10,0.14,0.09,0.08,0.13,0.10,0.13,0.12,36,29,42,29,33,19,29,27,35,28,14,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,647,Guedes,5.5,5.5,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,648,Munetsi,5.5,5.5,Wolves,79.50,79.50,79.50,79.50,79.50,79.50,79.50,79.50,79.50,79.50,79.50,79.50,2.95,3.72,3.21,3.44,3.69,4.06,3.30,2.99,3.51,3.13,3.54,3.46,0.10,0.17,0.13,0.15,0.17,0.20,0.13,0.10,0.15,0.12,0.16,0.15,0.10,0.15,0.12,0.14,0.15,0.18,0.11,0.10,0.14,0.11,0.14,0.14,0.12,0.28,0.14,0.20,0.29,0.38,0.20,0.11,0.27,0.16,0.26,0.21,0.13,0.30,0.18,0.25,0.28,0.33,0.19,0.18,0.22,0.21,0.27,0.26,6,3,6,2,3,1,8,6,4,3,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,649,B.Traore,5.0,5.0,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,650,Chirewa,4.4,4.4,Wolves,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.04,0.05,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,651,Edozie,4.4,4.4,Wolves,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.04,0.05,0.04,0.04,0.05,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,652,Gonzalez,4.4,4.4,Wolves,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,0.11,0.13,0.12,0.12,0.13,0.14,0.12,0.11,0.13,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,653,Hodge,4.5,4.5,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,654,Strand Larsen,6.4,6.4,Wolves,0.00,5.55,30.15,46.50,75.15,75.15,75.15,75.15,75.15,75.15,75.15,75.15,0.00,0.34,1.48,2.53,4.32,4.76,3.66,3.34,4.10,3.55,4.17,4.04,0.00,0.03,0.12,0.22,0.40,0.47,0.29,0.26,0.36,0.29,0.38,0.35,0.00,0.01,0.04,0.07,0.13,0.15,0.10,0.08,0.12,0.09,0.12,0.11,0.00,0.02,0.06,0.14,0.31,0.40,0.22,0.12,0.29,0.18,0.28,0.24,0.00,0.05,0.16,0.35,0.61,0.68,0.46,0.34,0.56,0.40,0.54,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.02,0.03,0.03,0.04,0.05
F,655,Fábio Silva,4.9,4.9,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,656,Kalajdžić,4.9,4.9,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,657,Chiwome,4.5,4.5,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,658,Fraser,4.4,4.4,Wolves,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,659,Walker-Peters,4.4,4.4,West Ham,21.15,21.15,21.15,21.15,21.15,21.15,21.15,21.15,21.15,21.15,21.15,21.15,0.78,0.84,0.77,0.63,0.88,0.81,0.77,0.98,0.73,0.68,0.72,0.71,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.03,0.02,0.01,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.01,0.03,0.03,0.02,0.04,0.02,0.01,0.02,0.02,0.01,0.03,0.02,0.00,0.03,0.03,0.01,0.04,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,660,Stach,5.0,5.0,Leeds United,83.25,83.25,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,3.49,3.82,3.72,3.90,3.63,3.97,3.25,3.38,3.46,3.10,3.28,3.51,0.07,0.07,0.08,0.08,0.08,0.09,0.06,0.06,0.07,0.05,0.06,0.06,0.11,0.12,0.13,0.13,0.13,0.14,0.10,0.10,0.12,0.08,0.10,0.10,0.20,0.25,0.22,0.19,0.31,0.30,0.15,0.20,0.22,0.08,0.16,0.12,0.18,0.16,0.19,0.19,0.21,0.26,0.15,0.17,0.20,0.07,0.14,0.10,34,45,42,53,32,43,33,35,32,40,33,50,0.00,0.01,0.02,0.03,0.03,0.04,0.02,0.02,0.02,0.02,0.02,0.04
F,661,Ekitiké,8.8,8.8,Liverpool,75.30,61.95,42.90,42.90,42.90,42.90,42.90,42.90,42.90,42.90,42.90,42.90,5.10,4.00,2.65,2.40,2.87,2.84,2.89,2.31,3.00,2.86,3.44,2.80,0.49,0.36,0.20,0.17,0.24,0.22,0.24,0.16,0.25,0.23,0.32,0.22,0.19,0.14,0.11,0.09,0.12,0.12,0.12,0.09,0.14,0.12,0.17,0.12,0.43,0.29,0.11,0.07,0.12,0.11,0.12,0.06,0.13,0.12,0.16,0.12,0.79,0.61,0.38,0.30,0.39,0.42,0.41,0.25,0.41,0.40,0.47,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,662,Mosquera,5.4,5.4,Arsenal,30.00,17.70,7.20,7.20,7.20,7.20,7.20,7.20,7.20,7.20,7.20,7.20,1.32,0.65,0.25,0.28,0.26,0.27,0.27,0.27,0.26,0.25,0.27,0.26,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,663,J.Arias,5.3,5.3,Wolves,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,2.63,3.32,2.85,3.10,3.32,3.67,2.82,2.60,3.14,2.86,3.23,3.08,0.10,0.16,0.12,0.14,0.16,0.19,0.12,0.10,0.15,0.12,0.15,0.14,0.10,0.17,0.13,0.15,0.17,0.20,0.12,0.10,0.15,0.12,0.16,0.15,0.11,0.23,0.12,0.18,0.24,0.31,0.17,0.10,0.23,0.14,0.22,0.19,0.14,0.24,0.15,0.24,0.22,0.30,0.16,0.12,0.21,0.20,0.22,0.22,2,1,3,1,2,1,1,2,1,3,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,664,Lecomte,4.0,4.0,Fulham,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,665,Perri,4.5,4.5,Leeds United,0.00,0.00,27.00,45.00,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,0.00,0.00,0.92,1.42,3.50,3.57,2.47,2.93,3.04,2.00,2.90,2.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.10,0.33,0.32,0.15,0.20,0.23,0.08,0.16,0.12,0.00,0.00,0.05,0.05,0.20,0.16,0.05,0.13,0.15,0.04,0.07,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.01,0.01
F,666,Gyökeres,9.0,9.0,Arsenal,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,6.24,5.14,4.89,6.23,4.95,5.68,5.92,5.98,5.74,4.41,6.02,4.86,0.67,0.51,0.44,0.67,0.47,0.58,0.62,0.63,0.59,0.40,0.65,0.45,0.26,0.20,0.18,0.27,0.19,0.24,0.25,0.25,0.25,0.16,0.26,0.19,0.45,0.31,0.31,0.50,0.39,0.47,0.51,0.49,0.39,0.28,0.47,0.35,0.99,0.75,0.81,0.99,0.75,0.90,0.93,0.92,0.87,0.54,0.87,0.72,0,0,1,1,0,0,0,0,0,0,0,0,0.44,0.54,0.58,0.74,0.72,0.82,0.88,0.98,0.92,0.86,0.93,0.90
D,667,Aznou,4.4,4.4,Everton,0.00,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,0.00,0.46,0.61,0.58,0.45,0.56,0.59,0.59,0.51,0.53,0.52,0.58,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.00,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.00,0.01,0.05,0.04,0.01,0.03,0.04,0.04,0.02,0.02,0.02,0.03,0,1,1,0,1,1,0,1,1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,668,Xhaka,5.0,5.0,Sunderland,83.55,83.55,83.55,83.55,83.55,83.55,83.55,83.55,83.55,83.55,83.55,83.55,2.63,2.50,2.36,2.42,2.76,2.30,2.62,2.34,2.70,2.55,2.38,2.18,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.08,0.10,0.08,0.08,0.11,0.07,0.09,0.07,0.08,0.10,0.07,0.07,0.19,0.20,0.15,0.12,0.26,0.08,0.22,0.11,0.16,0.18,0.05,0.06,0.07,0.03,0.02,0.03,0.06,0.03,0.06,0.01,0.03,0.07,0.03,0.02,20,11,9,14,16,12,15,13,25,12,17,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,669,Ndoye,6.1,6.1,Nott'm Forest,64.65,64.65,64.65,64.65,64.65,64.65,64.65,64.65,64.65,64.65,64.65,64.65,2.39,3.30,3.74,2.75,2.89,2.87,3.12,3.35,2.63,3.15,3.05,2.87,0.08,0.16,0.19,0.11,0.12,0.12,0.14,0.16,0.10,0.14,0.14,0.11,0.08,0.16,0.19,0.11,0.12,0.12,0.14,0.16,0.09,0.14,0.13,0.11,0.10,0.26,0.34,0.14,0.17,0.17,0.22,0.29,0.09,0.21,0.24,0.21,0.10,0.26,0.32,0.14,0.18,0.17,0.22,0.23,0.13,0.23,0.19,0.18,2,1,2,3,2,1,2,1,7,2,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,670,Roefs,4.5,4.5,Sunderland,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.70,2.92,2.58,2.14,3.21,2.00,3.09,2.36,2.56,2.99,1.69,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.20,0.15,0.11,0.26,0.07,0.22,0.11,0.15,0.17,0.04,0.05,0.10,0.13,0.07,0.06,0.20,0.02,0.15,0.06,0.07,0.11,0.03,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,671,Wilson,5.9,5.9,West Ham,50.10,45.00,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,2.36,2.25,1.59,1.35,1.85,1.68,1.70,1.95,1.60,1.56,1.57,1.57,0.19,0.17,0.10,0.07,0.14,0.11,0.11,0.16,0.10,0.10,0.10,0.10,0.05,0.04,0.02,0.02,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.12,0.12,0.05,0.03,0.07,0.06,0.05,0.09,0.04,0.03,0.04,0.04,0.22,0.27,0.17,0.08,0.23,0.18,0.19,0.24,0.15,0.12,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,672,Hato,4.9,4.9,Chelsea,19.65,19.65,19.65,19.65,19.65,19.65,19.65,19.65,19.65,19.65,19.65,19.65,0.75,0.67,0.73,0.67,0.71,0.84,0.68,0.80,0.79,0.67,0.74,0.70,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.04,0.02,0.02,0.02,0.03,0.04,0.02,0.04,0.04,0.02,0.03,0.03,0,0,0,0,0,0,1,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
